dx_origin,dy_origin,da_origin,dx_smooth,dy_smooth,da_smooth
-0.241330,14.469716,-0.589855,933.434885,-2132.978249,34.864509
4.188087,6.353896,0.007380,918.013973,-2026.499875,33.453610
1.367208,-13.380346,0.538853,898.105904,-1911.925284,31.446805
-1.400129,-4.598579,0.111247,881.108088,-1777.643948,28.911611
-0.851483,18.854276,-0.562210,866.861057,-1652.262626,26.808532
-4.030423,2.721250,-0.011660,852.089847,-1550.143016,25.356480
-5.159741,-10.949610,-0.009804,840.481506,-1432.089441,23.348375
-1.946594,1.937778,-0.060941,830.300715,-1300.664595,21.343553
2.104062,-3.935946,-0.037361,817.203150,-1182.294914,19.397272
1.977101,-7.711526,0.001644,751.468233,-1102.931902,18.305803
-2.009861,6.749664,0.026529,686.173969,-1019.857617,17.180216
1.801288,12.477201,-0.360669,625.043771,-951.273682,16.031763
5.670705,7.199375,-0.393513,560.174484,-888.363681,15.269000
0.961374,-7.437266,0.264694,491.397449,-820.035900,14.536621
-0.522658,-13.449030,0.454605,427.234815,-736.953313,13.142987
2.119809,-9.193349,0.124921,364.028472,-648.288779,11.589428
-3.735005,0.660931,0.066712,297.084609,-564.691564,10.414710
-5.176149,-1.093874,0.064999,236.742076,-489.311032,9.227604
0.330850,-13.553665,0.566060,196.426841,-405.244142,7.980362
0.825707,-11.461582,0.503024,160.059408,-302.528742,6.129006
-1.845407,-10.588476,0.431352,132.339353,-196.127386,4.233629
2.306663,-4.724347,-0.026861,117.604868,-137.505015,2.860655
2.972755,-1.280976,-0.051975,109.076878,-131.625306,2.396540
3.746248,-2.556681,0.029398,99.575152,-129.204605,1.959640
2.513514,-2.616628,0.059991,89.007027,-125.660142,1.458188
0.710050,0.446124,0.010346,79.365904,-122.226083,0.942673
-0.983978,-4.380649,0.055761,71.288656,-122.157823,0.489020
-2.196766,-2.118867,0.111363,64.488703,-117.785760,0.025668
-0.119948,-2.078117,0.033457,58.474832,-116.572766,-0.421851
-3.511337,-8.492109,0.468354,50.372185,-115.267072,-0.803028
-1.520850,-6.423382,0.495763,45.609930,-107.484528,-1.626032
0.440110,-6.602843,-0.023948,38.904904,-101.593614,-2.494652
-4.514588,-10.024024,0.524925,29.442213,-96.538959,-2.780685
-1.235076,-0.468522,-0.093406,24.128787,-89.037920,-3.552357
1.403690,-0.400541,-0.088430,15.540956,-89.765506,-3.621014
1.175704,-4.049217,-0.053967,3.457341,-90.247846,-3.692227
1.152418,-4.872555,-0.080531,-10.511932,-83.141992,-3.748251
-2.914417,4.325249,-0.139805,-23.666796,-75.706076,-3.622320
-9.569007,-1.064123,-0.085255,-27.938407,-74.076087,-3.235630
-6.713555,-1.809803,-0.088371,-25.494320,-69.252198,-2.845059
-2.169285,11.749480,-0.120802,-30.266201,-62.461233,-2.458891
1.689329,-4.928292,-0.111897,-38.520532,-70.871884,-2.077228
-2.679315,1.859498,-0.071223,-50.616974,-64.328767,-1.747780
2.688577,-3.759629,-0.096925,-48.747854,-64.969986,-1.547909
-0.577156,4.741806,-0.107631,-50.770820,-59.706208,-1.350888
1.836589,-5.690312,-0.059528,-47.787325,-62.336210,-1.068291
-3.586642,-3.637215,0.027809,-43.721530,-54.038737,-0.825254
-2.957989,1.023228,0.209987,-34.728042,-48.467050,-0.657566
-0.359209,-6.128941,0.426358,-26.852275,-48.175060,-0.654658
-3.325759,-8.577105,0.435361,-24.558832,-40.499282,-0.983179
11.272022,-5.486005,0.283592,-19.459206,-30.215503,-1.461321
10.586843,-6.487815,0.215749,-29.376727,-23.201003,-1.790862
-37.890497,-4.066091,-0.422789,-39.024645,-15.199195,-2.060079
-10.789574,-20.091556,-0.609677,-0.735438,-9.534243,-1.691989
-16.955633,-2.158251,-1.460768,9.987422,12.135959,-1.141418
-6.529886,-14.679360,0.116823,26.507689,15.337006,0.265495
10.825262,4.947294,-0.108585,32.092773,30.484426,0.098505
-1.962693,25.522771,-0.163869,19.983398,25.644694,0.154420
2.905231,53.932543,-0.241462,20.369454,-0.090127,0.260892
-20.245831,48.823404,-0.108329,15.688022,-54.382861,0.437369
63.351914,-13.141433,3.201560,33.988355,-103.732947,0.477746
18.738974,21.228073,0.243756,-31.096215,-91.419063,-2.773306
2.968965,8.849001,0.142592,-51.465525,-113.618687,-3.059021
-7.206484,-11.308659,-0.104485,-56.064911,-123.497924,-3.243868
-5.243405,-31.734422,-0.294511,-50.499001,-113.197804,-3.182305
5.979878,-26.284716,-1.084869,-46.895907,-82.467110,-2.930168
-16.160104,-13.639940,-0.473173,-54.468254,-57.302051,-1.887555
-14.438796,6.540333,-0.789313,-39.854891,-44.821505,-1.456052
-10.691352,-9.653364,0.457415,-26.822364,-52.818312,-0.696995
-2.436306,9.442063,-0.675853,-17.364111,-44.845927,-1.175158
-19.411666,2.245505,-0.791214,-16.151796,-55.929863,-0.518816
-4.987533,-5.199865,-0.360686,2.086649,-59.865295,0.253804
-6.309532,-16.672719,0.494499,5.966600,-56.360508,0.596182
-12.356834,-27.457706,1.715844,11.229999,-41.376691,0.083073
-14.481685,12.844190,-0.886835,22.573077,-15.605623,-1.650114
-3.239988,-4.650284,-0.671966,35.988584,-30.145237,-0.779525
11.137061,-32.397971,1.035568,38.103083,-27.283112,-0.119357
-20.566905,-3.573025,0.281200,25.804349,3.222580,-1.166822
1.064764,-3.932155,0.538119,45.196204,4.957528,-1.463288
-10.601902,-9.748697,0.738253,42.967289,7.025157,-2.016686
-4.482146,37.194424,-3.436651,52.431441,14.805841,-2.765720
-13.385248,-23.623182,-0.991740,55.849770,-24.355549,0.660670
20.203588,-28.278693,0.543591,68.212907,-2.571472,1.642806
6.888566,-9.080771,0.786137,46.997911,23.888389,1.090842
5.330294,-3.674421,0.111478,39.120370,31.215692,0.299081
7.838666,-4.506889,0.029731,32.789292,33.255037,0.180855
3.422273,-3.044909,0.057269,23.977677,35.992908,0.149237
7.797171,2.598401,-0.255831,19.601248,37.193656,0.093053
4.420318,3.959751,-0.199642,10.826359,32.675265,0.350105
-2.087205,-5.666959,-0.158410,5.439516,26.837343,0.549646
-8.629072,6.872256,-0.647528,6.589098,30.670303,0.706168
-4.481510,-0.820729,-0.259511,14.301444,21.894248,1.352533
-3.733584,-11.720393,0.414703,17.892062,20.786481,1.611261
-0.886146,-10.437271,0.307776,20.768204,30.580676,1.194822
-3.812828,-4.513205,0.302701,20.842265,39.156348,0.879622
9.315777,8.643066,-0.169909,23.841327,41.989656,0.561378
-0.822632,-8.521503,-0.008919,13.689206,31.687896,0.713531
5.837601,-4.392522,-0.022120,13.664247,38.541642,0.703883
-2.882665,-6.719245,-0.120416,6.932954,40.905651,0.704390
2.960501,-7.417614,0.081507,8.783118,44.770048,0.815971
1.023578,-10.196815,0.037667,4.687423,48.008519,0.780780
-3.767495,-3.174390,0.023049,2.119275,48.020357,1.217113
-2.867058,-1.868263,-0.012347,4.174198,40.486303,1.772345
-5.102841,-8.204794,0.302349,16.844906,27.493194,3.403620
5.899395,-2.572576,-0.186739,30.498918,19.283245,4.690834
2.004437,1.608077,0.091359,32.757388,7.966593,6.406065
-8.213151,-0.557037,0.281773,38.504331,-5.018899,7.781945
-5.296360,-3.159675,0.073901,52.678368,-15.588769,8.961387
-6.614281,3.019914,0.127961,63.800445,-23.691866,10.346855
-2.054760,-5.069879,0.039671,76.648349,-37.209520,11.624627
-5.361352,-1.040129,0.059943,84.693156,-42.512278,12.981181
1.323460,3.685882,0.134427,96.155150,-51.717317,14.308906
6.377202,3.452057,-0.020488,100.814387,-65.604524,15.553870
2.293306,7.172629,-0.104444,100.682016,-79.040601,16.836071
11.936549,-3.417028,-0.153838,104.765074,-96.132947,18.201249
1.899493,6.080474,-0.122265,99.084944,-102.535865,19.613979
-7.934387,5.578705,-0.105934,103.478963,-118.528511,20.995455
-2.833277,1.246728,-0.093747,117.629569,-133.931338,22.359462
1.714777,-2.553237,-0.075066,126.722950,-145.018756,23.709763
-1.011718,3.306171,-0.071271,131.219665,-152.222923,25.040501
-1.079949,-1.997025,-0.015792,138.463790,-165.327895,26.368311
-2.635023,-8.779885,-0.080505,145.752426,-173.229003,27.639746
0.958680,3.536382,-0.169460,154.547788,-174.530804,28.975857
2.064243,0.249494,-0.163733,159.760743,-188.150975,30.400204
-5.339314,-0.886533,0.188060,163.894523,-198.372845,31.814204
3.718035,-3.232991,-0.137012,175.417604,-207.385698,32.872438
5.528535,-3.296278,-0.061217,177.801410,-214.054130,34.253916
-3.899871,4.625851,-0.169933,178.269100,-220.575220,35.557930
-20.807845,15.552379,-0.462586,188.437817,-235.001530,36.973462
-8.106971,18.838832,-0.765044,215.585646,-260.238210,38.685818
-3.379087,-20.522954,0.859940,230.115686,-288.760160,40.709861
-17.753132,-16.809116,0.520944,240.015839,-277.735330,41.103452
8.221901,0.108452,-0.035930,264.213497,-270.572962,41.836986
3.507716,-1.706244,-0.029674,262.449275,-280.550511,43.128573
4.180537,-0.320092,-0.253161,265.401042,-289.091497,44.415933
-4.006534,4.147470,-0.241995,267.813837,-299.351997,45.928338
-0.359847,-1.136967,0.054548,278.027703,-314.097916,47.413310
-6.175644,-1.160174,-0.072566,284.451461,-323.583626,48.599857
-0.481006,-5.533030,-0.113880,296.685164,-333.050819,49.912849
-0.169658,8.136119,-0.133769,303.297379,-338.025245,51.268210
0.490392,3.279110,0.037033,309.674039,-356.397481,52.645737
6.078419,-2.614609,-0.078913,315.401195,-369.702173,53.860132
5.301704,-2.792578,0.047547,315.672009,-377.003539,55.194461
2.107579,-2.107426,-0.280119,316.785632,-384.182316,56.408319
0.039795,1.909530,-0.043774,321.140800,-391.988190,57.947113
-1.841196,5.044319,0.047263,327.551319,-403.868891,59.253913
-0.368775,-2.134091,-0.056910,335.969556,-418.871781,60.475277
2.233328,0.502671,-0.007309,342.988436,-426.668120,61.803313
2.248214,-2.008954,-0.022169,347.504338,-436.914020,63.075978
-1.317731,10.999484,-0.357385,352.115423,-444.405770,64.350283
-6.629986,0.370986,0.013144,360.414718,-464.994876,65.965724
-9.197535,0.466711,0.082060,374.077181,-474.908457,67.214874
-1.275642,-9.368252,-0.007826,390.278349,-484.665539,68.387974
-0.652573,-5.195966,0.030332,398.713129,-484.505486,69.648993
0.245591,-8.592280,0.109225,406.506690,-488.428383,70.868128
3.135065,3.227742,0.116970,413.441513,-488.864987,72.002925
7.133353,2.879325,0.066837,417.483475,-501.385078,73.151930
1.137921,8.357490,0.089385,417.570549,-513.377463,74.357044
-0.330357,4.999025,0.125035,423.524184,-530.670784,75.535795
5.491399,5.933935,0.377637,430.989844,-544.446142,76.671979
0.193871,10.165702,-0.168102,432.662765,-559.093596,77.554926
2.193169,-13.475591,0.760622,439.609407,-577.909503,78.982809
4.639104,1.130495,0.087976,444.534084,-573.037098,79.481057
2.112843,-4.250590,-0.372827,446.994187,-582.758637,80.653146
2.651650,-1.122687,0.065014,451.963320,-587.114834,82.287197
3.841282,-6.778988,0.184874,456.422320,-594.549760,83.483880
5.275432,-19.733315,0.234160,459.788803,-596.413563,84.565162
0.166024,-3.068274,0.124248,461.793313,-585.250002,85.597313
-0.125417,-0.746703,-0.078828,468.939441,-590.670492,86.736538
7.179947,-3.799315,-0.292895,476.409641,-598.319875,88.076593
0.571751,15.975345,-0.722918,476.616356,-602.892400,89.628537
-5.254659,-7.386706,0.097186,483.387815,-627.277641,91.611387
0.608357,-6.092993,-0.149511,496.018237,-628.214171,92.773946
-3.988502,-55.755061,-0.511721,502.764596,-630.449627,94.183189
-17.213953,-127.333336,1.958792,514.199217,-582.899415,95.953748
-12.992960,-202.585037,8.387864,538.876490,-463.733257,95.253106
-61.105832,-906.435018,64.590638,559.377271,-269.250173,88.123276
-26.352332,-83.423986,15.802165,628.049999,629.083425,24.790627
1736.752825,-629.211017,157.249021,662.008720,704.364775,10.246605
-189.244314,-236.637208,-4.400520,-1067.089415,1325.462459,-145.746546
-62.900345,372.860565,-8.753499,-870.241184,1554.003591,-140.089163
-62.900345,372.860565,-8.753499,-799.761972,1173.019143,-130.079752
-269.924439,31.223775,-0.933522,-729.201028,792.024577,-120.072381
-24.925009,-30.539627,0.246201,-451.555694,752.704732,-117.885548
60.358626,115.051377,-8.192341,-418.827434,775.125440,-116.879341
-35.376108,18.489872,-1.524245,-471.350206,651.968299,-107.434847
17.875504,15.198734,-1.346096,-428.129715,625.339897,-104.658641
-16.657457,1.747576,-1.330382,-438.161039,601.944200,-102.061599
36.667830,37.138345,-17.909159,-413.697946,591.967071,-99.480349
10.292594,8.645770,-0.233134,-442.579947,546.524868,-80.319595
-24.825196,13.255474,-0.366479,-445.183315,529.595978,-78.833931
3.431583,-2.176524,-0.072611,-412.717468,508.051302,-77.214385
-9.981687,8.367298,-0.283855,-408.477828,501.856909,-75.887387
3.947086,-0.642406,-0.300440,-390.798421,485.110108,-74.348761
-4.651688,8.816579,-0.230070,-387.048583,477.347345,-72.792957
2.580978,-1.509101,0.023358,-374.688520,460.111402,-71.307028
-1.745146,-20.689403,-0.195009,-369.560634,453.180640,-70.074360
-10.887164,-31.353740,0.022232,-360.117850,465.474609,-68.622539
-1.252230,0.705682,0.101472,-341.516841,488.427899,-67.386618
3.625112,10.694477,-0.271287,-332.504943,479.327986,-66.228499
-5.478234,2.444342,-0.164516,-328.293751,460.239780,-64.698371
-1.098710,-5.793651,0.007414,-314.978814,449.378954,-63.273781
-5.361301,6.204530,-0.036091,-306.110607,446.707974,-62.020436
3.275326,-1.512770,0.000302,-293.011403,431.946324,-60.722220
-0.047866,-2.551807,0.020150,-288.400311,424.794283,-59.457332
-4.409764,-1.979499,-0.067132,-280.391232,418.560555,-58.207104
8.267746,13.254635,-0.708979,-267.982822,411.880766,-56.875008
-0.732221,-17.494970,0.034510,-268.117287,390.067922,-54.904015
0.023283,-8.051834,0.014041,-259.296937,398.975732,-53.676015
3.177587,-3.165534,0.065053,-251.285741,398.441643,-52.427062
-0.034483,-1.514378,0.126770,-246.705736,393.186161,-51.233428
5.065848,-15.837859,0.745324,-238.930591,386.209354,-50.099705
-2.917463,17.569828,-0.040428,-236.255923,393.559740,-49.584215
2.085184,8.140653,0.041513,-225.525413,367.490584,-48.282272
3.839127,6.797939,0.054827,-219.779855,350.848161,-47.061449
6.201381,9.237897,0.049458,-215.798841,335.456565,-45.853198
7.572368,5.505946,0.073174,-214.199872,317.574244,-44.640325
3.724404,2.910838,0.129131,-214.034363,303.405943,-43.451150
-4.458794,-1.822233,0.114900,-210.079026,291.827721,-42.318536
-3.530796,-0.886839,0.045195,-197.963885,284.961358,-41.169884
-4.313790,0.703372,-0.018908,-186.773764,277.139017,-39.951215
-0.275759,4.148119,0.054663,-174.787867,267.722406,-38.669096
6.045011,-0.950660,0.016684,-166.878224,254.901653,-37.460469
8.658355,11.594773,-0.376857,-165.339968,247.186810,-36.214253
4.263718,9.163441,-0.280386,-166.448292,226.942806,-34.574198
3.980153,-0.582323,0.007023,-163.148353,209.048743,-33.027854
4.448088,2.450762,-0.031939,-159.525998,200.893249,-31.768674
6.781464,5.687965,-0.041747,-156.325145,189.705188,-30.470862
2.914262,8.834686,-0.015673,-155.488056,175.358103,-29.162974
-1.675767,9.557778,-0.024560,-150.818462,157.921881,-27.881338
-4.648632,3.838098,-0.084018,-141.572476,139.830089,-26.591331
-4.993569,-2.588832,-0.121572,-129.362025,127.463423,-25.242508
-6.831806,3.449444,-0.089505,-116.877828,121.513803,-23.856760
0.744090,-1.516972,-0.032394,-102.609550,109.371845,-22.503297
13.494363,15.003348,-0.258340,-96.133251,102.333726,-21.213399
9.711737,5.810418,0.015648,-102.452271,78.788581,-19.700153
4.243935,5.053529,-0.091628,-104.989711,64.329775,-18.458189
-0.000575,4.055077,-0.080166,-102.097019,50.667325,-17.112613
4.982670,4.431801,-0.075682,-94.973737,37.964287,-15.777296
1.818516,1.582365,-0.024379,-92.796394,24.945256,-14.443915
2.242598,1.758527,-0.086980,-87.454976,14.856213,-13.162337
6.035428,-5.989635,0.025553,-82.527054,4.699615,-11.819067
6.417002,10.207914,-0.235920,-81.406040,2.456681,-10.590043
1.130322,0.508936,-0.013744,-80.610942,-15.875885,-9.099962
4.040958,3.557096,-0.031568,-74.539566,-24.394954,-7.832630
2.510970,-0.851864,-0.026037,-71.451176,-35.840502,-6.546684
2.754415,2.896466,-0.036776,-66.868286,-42.898352,-5.262516
4.092953,4.564180,-0.036942,-62.527869,-53.678554,-3.969196
2.659589,-5.179654,-0.024181,-59.525617,-66.100680,-2.675585
10.919124,11.944346,-0.255325,-55.039044,-68.438861,-1.392224
5.558054,-1.729372,-0.022429,-58.681812,-87.065260,0.108473
7.743051,-0.347772,0.020134,-56.881340,-90.703356,1.320694
5.152610,-3.093859,0.016338,-56.877175,-89.684898,2.062542
3.096593,-8.092024,0.010860,-54.108275,-85.394842,2.703955
2.190650,-3.779944,-0.040967,-60.749338,-71.882635,2.308124
-1.767349,0.033300,-0.036649,-65.222663,-61.048631,1.992846
-1.778193,-2.590906,-0.052316,-65.256536,-56.567968,1.731018
4.128244,-2.084590,-0.026202,-64.816796,-51.948034,1.543008
3.808648,2.567725,-0.010961,-68.470662,-47.961693,1.334960
5.821295,-0.430371,-0.008195,-71.640691,-48.473190,1.113951
2.868292,-3.083412,0.000995,-77.138469,-46.691543,0.945115
-4.073416,-5.987716,0.031008,-79.365465,-42.287056,0.777901
1.292857,-5.137693,-0.018835,-74.704557,-34.940494,0.589676
0.557082,-1.468807,-0.032285,-75.229057,-28.404578,0.460642
-0.697765,-4.047499,0.005347,-75.229591,-25.806166,0.464270
-2.650265,-0.285682,-0.012774,-74.059159,-20.741932,0.432693
-5.435458,5.162132,-0.041105,-70.793074,-19.590247,0.422456
-3.318075,-6.760229,0.093454,-64.776797,-23.924202,0.441550
1.167876,-0.049796,-0.035798,-60.831280,-16.404071,0.327979
1.594612,-6.428708,0.014487,-61.458153,-15.539090,0.345117
0.717130,1.162694,0.003517,-62.507746,-8.298997,0.312841
-1.005876,-5.092456,0.009303,-62.673476,-8.570439,0.290523
-4.330212,-2.070999,0.038167,-61.104866,-2.388760,0.263128
3.405819,2.778986,0.032997,-56.139461,1.023561,0.206097
8.983743,1.188437,0.053507,-58.893141,-0.438943,0.153204
6.232654,-0.810537,0.074805,-67.297000,-0.369594,0.081054
3.778248,-6.669211,0.049299,-72.952446,1.717059,-0.012291
-4.619537,-10.566523,0.042148,-76.169677,9.710626,-0.080726
-8.670639,-9.339930,0.036262,-70.977438,21.607833,-0.142665
1.618066,-0.708898,0.000361,-61.737345,32.303171,-0.199378
3.186963,0.609520,0.018207,-62.740037,34.392751,-0.220699
2.273233,-1.459766,0.042386,-65.264043,35.195883,-0.259796
2.576949,-1.546120,0.075720,-66.931814,37.971900,-0.318704
1.403862,-4.263156,0.038772,-68.876092,40.951501,-0.411433
-4.593419,-1.519471,0.043477,-69.643846,46.732248,-0.467585
-37.629413,24.580947,-0.903548,-64.438248,49.797830,-0.529124
-6.562938,-6.448171,0.030711,-26.206678,26.801505,0.355110
-0.382039,-0.576290,0.103099,-19.089535,34.951299,0.299868
4.776514,-2.950415,0.033264,-18.144135,37.104569,0.172478
2.191128,-5.901704,0.010011,-22.360758,41.593233,0.114406
-1.770365,-5.738886,-0.021794,-23.990595,48.956781,0.079118
-2.498215,-4.386689,-0.075684,-21.722463,56.018439,0.075818
-3.355017,-5.322013,-0.076104,-18.813160,61.678342,0.126104
-3.476766,-3.552151,-0.043776,-15.055376,68.262497,0.176022
-1.424950,-5.310473,-0.007184,-11.081570,73.046355,0.193350
0.489523,-1.198650,0.003213,-9.125607,79.575362,0.174331
0.088832,4.431572,-0.051186,-9.079008,82.027140,0.145028
-6.140502,3.997199,-0.044945,-8.633852,78.808243,0.169815
-5.409730,1.579427,-0.066349,-2.011300,75.999735,0.188489
-2.770351,0.448178,0.022917,3.815644,75.542510,0.231213
0.739737,-1.290588,0.059255,6.978769,76.161912,0.186760
-0.763561,-0.715461,0.050319,6.616336,78.498233,0.106138
-2.186169,0.544975,0.032248,7.741449,80.279165,0.034606
-5.864174,2.436800,0.032445,10.242999,80.778989,-0.018719
-5.891769,3.499106,0.003521,16.377739,79.364637,-0.072413
-1.813732,1.603642,0.031415,22.531445,76.882929,-0.097804
1.866843,4.049986,0.019867,24.661893,76.254530,-0.150794
-3.616517,1.386738,-0.028219,23.188914,73.149519,-0.191331
-7.039662,-14.905691,0.056723,27.268448,72.683336,-0.183090
-32.958880,25.749880,-0.849590,34.802180,88.540362,-0.259991
-1.310611,7.941330,-0.014746,68.160372,63.651789,0.570675
0.035987,-5.929579,0.240573,69.769260,56.547310,0.565655
-3.495093,-7.516053,0.207323,69.955644,63.325914,0.304913
2.537316,-4.764557,0.269664,73.650445,71.668802,0.077286
7.745917,4.919818,0.011841,71.288612,77.243578,-0.212894
2.639677,11.040704,-0.010273,63.696673,73.163621,-0.245773
5.439859,9.620648,0.047403,61.183008,62.963166,-0.256457
3.149733,5.257378,-0.024326,55.841533,54.206105,-0.325139
8.570187,13.227241,0.061320,52.744564,49.746509,-0.320510
-1.695977,16.545564,-0.165353,44.213150,37.321496,-0.401520
-3.745012,14.574705,-0.173669,45.902230,21.558738,-0.255825
-4.786792,12.764529,-0.156110,49.630029,7.791073,-0.101738
-5.107998,-3.463836,-0.142497,54.415726,-4.200860,0.035251
0.664813,-2.198659,-0.130650,59.496057,0.001733,0.158951
3.705957,-4.398377,-0.132533,58.827816,2.952289,0.271038
2.445252,-1.130233,-0.126159,55.086395,8.020366,0.386816
-0.585181,-4.082832,-0.004726,52.587381,9.859572,0.496383
-2.413654,5.326392,-0.008685,53.107804,14.678992,0.484354
-0.033919,-4.071820,0.063158,55.456980,10.106778,0.476045
5.389721,8.610831,-0.201821,55.412949,14.987936,0.395571
1.286858,10.078166,-0.062898,49.941815,7.213386,0.580251
9.798914,-10.693864,-0.030606,48.590316,-2.046440,0.626319
6.977764,-2.364758,0.027347,38.763896,9.416389,0.640919
3.813191,12.005027,-0.016080,31.746717,12.513753,0.598346
-0.124672,-7.213757,0.590535,27.874346,1.208101,0.599421
12.778230,8.603790,0.103330,27.894561,9.092423,-0.005677
12.608542,13.929376,0.108443,14.997811,1.188457,-0.123367
9.751013,20.902284,0.013079,2.327441,-11.998786,-0.246169
10.653228,7.693474,0.081278,-7.462707,-32.117267,-0.273260
4.684661,-3.422996,0.091822,-18.145960,-38.981578,-0.368379
-2.373398,-8.397700,0.133369,-22.866256,-34.713378,-0.474024
-3.209077,-9.504924,0.119610,-20.509644,-25.483553,-0.620986
-1.853726,-7.888364,0.078260,-17.249593,-15.193089,-0.753703
-2.941513,-1.942193,0.002266,-15.293051,-6.498311,-0.845510
-9.105107,7.705503,-0.080473,-12.243154,-3.737704,-0.860933
-4.045462,8.242607,-0.098597,-3.008177,-10.541569,-0.793574
3.544768,10.550870,-0.129224,1.188365,-17.854406,-0.708041
-0.033909,9.204219,-0.088172,-2.157774,-27.422687,-0.591937
0.054156,6.713138,-0.094324,-1.855480,-35.603047,-0.517111
1.306616,-3.045094,-0.054420,-1.656466,-41.313686,-0.436301
-7.285449,1.831414,-0.081974,-2.775990,-37.284400,-0.395822
-5.882269,5.212000,-0.149005,4.644907,-38.178739,-0.328189
-3.543484,1.490684,-0.082535,10.650397,-42.435775,-0.193757
-3.596850,7.159933,-0.135058,14.374458,-42.913999,-0.125998
2.784783,2.220763,-0.099122,18.222796,-48.983308,-0.005828
6.886015,1.264338,-0.057005,15.689006,-50.107242,0.078390
2.775416,2.848139,-0.056450,9.048932,-50.270925,0.120350
-0.413965,-1.301927,-0.049401,6.508797,-52.020870,0.161376
3.376179,0.206840,-0.039069,7.133169,-49.635445,0.195011
0.542242,4.648671,-0.042001,3.991173,-48.768112,0.218293
-0.435555,1.141010,-0.037823,3.741909,-52.328763,0.244431
-1.547866,4.300774,-0.062387,4.743346,-52.501207,0.272513
-2.174949,1.829213,-0.042447,6.917431,-55.796307,0.324962
-1.534914,-1.251142,-0.004218,9.705936,-56.622627,0.356571
1.561330,2.292185,-0.036499,11.833170,-54.351524,0.349516
4.050338,-4.739146,-0.016083,10.826384,-55.627628,0.374636
-3.390575,-11.762042,0.077157,7.308097,-49.877006,0.379528
-5.516155,-1.977291,0.027412,11.256734,-37.092524,0.291741
2.467947,1.238959,0.009926,17.375594,-34.087333,0.254363
9.776307,-6.417840,0.075554,15.564671,-34.297571,0.234964
1.599343,-2.875997,0.082016,6.456926,-26.815288,0.149913
-3.542511,5.927026,-0.001847,5.519755,-22.891302,0.058256
-0.598048,-1.960320,0.008052,9.712058,-27.819548,0.050869
-1.797588,-4.572226,0.036044,10.996559,-24.895051,0.033844
-1.131741,1.554977,0.022614,13.530953,-19.378553,-0.010667
0.573216,0.915450,0.035185,15.427662,-19.996060,-0.041658
1.644110,-3.881174,0.032525,15.610893,-19.996593,-0.085258
2.069529,5.431306,-0.008676,14.710248,-15.208331,-0.126236
-0.190246,2.566380,-0.021223,13.400803,-19.734617,-0.125948
-3.852851,5.459703,-0.041716,14.404769,-21.423952,-0.113118
-2.978773,8.795153,-0.118284,19.135907,-26.019113,-0.079810
3.623076,-2.527232,-0.039541,23.027160,-33.962336,0.029778
6.655675,-7.159387,0.015156,20.299919,-30.623699,0.060477
3.610310,-0.237803,0.014998,14.529115,-22.661427,0.036704
5.433158,3.130758,-0.062660,11.826706,-21.549016,0.012839
-0.814170,1.409037,-0.068933,7.512802,-24.030104,0.072434
-5.544513,2.117530,-0.111621,9.459292,-24.873275,0.138540
-7.217881,6.891790,-0.152310,16.146169,-26.414937,0.245917
-3.422581,0.704589,-0.100718,24.501946,-32.680287,0.392624
1.324481,1.922534,-0.107617,29.128378,-32.731363,0.485384
-1.428547,6.058410,-0.103075,28.885272,-34.059346,0.584818
-1.980383,1.817247,-0.074885,31.322218,-39.627202,0.679339
1.863587,-2.465649,-0.022967,34.310811,-40.940127,0.744522
-0.471492,0.271191,0.002786,33.483466,-38.010860,0.755948
-0.982407,1.180450,-0.012560,34.950914,-37.908273,0.739847
-2.855168,0.624494,-0.026701,36.961360,-38.830815,0.740007
0.953206,2.807279,-0.014671,40.841654,-39.331836,0.755564
5.188225,-2.304446,0.032820,40.940621,-42.116857,0.760237
0.080705,-0.545745,0.012065,36.815545,-39.799940,0.718448
6.319595,-3.195334,0.011090,37.752122,-39.262623,0.698428
6.081831,-0.467614,0.017709,32.449674,-35.977066,0.679748
2.794886,4.201009,0.002270,27.362353,-35.476749,0.655511
6.082730,3.822187,-0.004714,25.597439,-39.593063,0.645046
5.194772,-0.437936,-0.019616,20.589161,-43.331812,0.640581
1.062329,0.237262,-0.037720,16.492322,-42.800199,0.650503
1.667745,0.288407,-0.014590,16.593886,-42.964537,0.677968
0.765253,-2.675770,0.010311,16.128275,-43.246410,0.682717
3.829191,-10.046363,0.072132,16.577503,-40.471859,0.661184
2.329928,-7.575003,0.091602,13.858997,-30.322401,0.577823
0.824368,-2.450184,0.022474,12.719818,-22.666141,0.473427
-1.015730,-4.780644,0.058484,13.158458,-20.060068,0.433436
0.744911,1.334558,0.031572,15.416500,-15.164254,0.355025
4.486962,0.401159,0.031207,15.799993,-16.431837,0.301252
4.719503,1.154378,0.033702,12.314824,-16.862931,0.247987
1.932787,5.380574,-0.006620,8.443056,-18.068239,0.190965
-1.544903,-1.625204,0.008144,6.920700,-23.444787,0.171968
0.195860,-2.260572,0.021867,8.414730,-21.821441,0.136337
4.796275,-1.872329,0.032286,7.828862,-19.517286,0.079921
4.510185,-3.608341,0.027061,2.574683,-17.516240,0.014735
2.008432,1.762338,0.023207,-2.363157,-13.750568,-0.049474
4.839252,6.137997,0.020787,-4.719280,-15.454505,-0.119324
3.919782,5.410879,0.011112,-9.908486,-21.515761,-0.182254
